172.26,-2.6376,-2.6069999999999998,1.3131,4.7413,5.5348,2.3743,1.1874,172.26.1,-2.6376.1,-2.6069999999999998.1,1.3131.1,4.7413.1,5.5348.1,2.3743.1,1.1874.1,172.26.2,-2.6376.2,-2.6069999999999998.2,1.3131.2,4.7413.2,5.5348.2,2.3743.2,1.1874.2,172.26.3,-2.6376.3,-2.6069999999999998.3,1.3131.3,4.7413.3,5.5348.3,2.3743.3,1.1874.3, 
25.838663333333333,1.7961214566666663,-8.6490721,2.3848646,1.4231240000000005,2.028071333333333,2.4863510000000004,1.1441116666666664,-0.1747908526247531,-0.2411920738200267,0.2731656986312311,0.32478531086135,-0.3449474316573847,-0.3106345772017743,0.6509862522370725,0.2855840445168959,-0.0828426161714404,0.6400003715510927,-1.1990605186213628,-1.1136853464791672,-0.6295096520367949,-0.6315739259872757,-0.5165941214317282,-1.1542455098757634,178.25066930339142,2.0589224477010912,30.301149973186742,32.54086545605804,3.043521036907361,3.0901422370492173,0.1149818183926031,0.0717898519292405,moderate
28.757510000000003,1.10349163,-6.2691464,6.2661982,1.807292333333333,2.4113463333333334,2.3204196666666665,-0.7885500000000002,-0.2979202599084889,-0.1835668532185328,0.4915070994216197,0.2305453637862733,-0.1375727468377022,-0.1355037176502146,0.6333529373463298,0.5315198475901685,1.1184175710726492,0.3137203314979597,-0.486564747780803,-1.1581232761767843,-0.8566472673468732,-0.8334531501240683,-1.4764931018811616,-1.4860549310755289,193.14910094268225,2.0230692118392803,24.73568167446093,32.171205227089146,3.687289158397173,3.744198029712849,0.3115778115045454,1.369536301516162,moderate
73.06618000000002,1.0130002433333332,1.261916266666666,-0.6222847333333335,1.579964,2.1924826666666664,2.1805616666666667,-1.786649,-0.1364485994297478,-0.5686791323853462,-0.0809573369583892,0.3796434140837832,0.1596772177501685,0.141339790582275,-0.810761561320299,0.5501288484298265,0.2018743378560885,0.297007275400964,-1.3796375754990566,-0.8562423733033806,-0.8389508357501789,-0.8299739865306575,-0.8316221033405595,-1.0889410182852473,193.5939754125829,2.050671247395977,23.90887098489689,26.441156653037662,4.169828047452525,4.231884579026255,0.0782061786892365,0.1963369350697297,moderate
41.58093,1.1313682733333332,-1.164417966666666,3.288019233333334,1.246932,1.869183666666667,2.133158666666666,-1.6951343333333333,-0.1998837783387352,-0.4436688896361421,0.3272711914834304,0.387105865161888,0.2465864644770546,0.2265980188441871,0.2754674283184553,0.1469913759523284,0.1478583627569452,0.6337009108843894,-1.0791353391107077,-0.972901819609426,-1.0991218843895794,-1.1150891453615543,-1.4959323533193989,-1.4421999444973277,185.4322166810357,2.147316324080629,27.7736764606315,32.41715935594783,4.061947668888901,4.114613173709541,0.0924648172712133,0.0905155811041999,moderate
84.07133999999999,0.651031,-0.8780509666666667,-6.5356737,1.400761,1.9969160000000004,2.215781,-1.5875193333333335,-0.1235247682442293,-0.660205899010269,-0.2211924349208252,0.8227474758676145,-0.0183550848062645,-0.0160614594974409,-0.6669650924374223,1.0863131316416652,0.0210824645433609,0.4430509662484536,-0.7008770483108551,1.5982072600456596,-1.4255614549218136,-1.4563486641547043,-0.6751510624809827,-0.3822911656976284,167.04752478445502,2.040463834005491,18.55559922939277,17.916593598549586,3.2709754708877745,3.296837351100197,0.0797328038243082,0.5226341617706608,moderate
94.83753333333334,0.5982797,-0.9041174666666668,-1.0736605999999995,1.597678333333333,2.1971936666666667,2.0007263333333327,-0.5584826666666667,-0.1132864169488537,-0.4503599695051465,-0.0252632606310789,0.592213138232386,-0.7569852742895514,-0.7186429942101125,1.309889675075487,-1.831568705488524,-0.2830612624628035,-0.005385163901165,-0.645356987898424,0.5433094889592285,-0.6609869710812681,-0.738951682587075,-0.0150625901006131,3.693418503157325,164.8394895604328,2.0087198719732555,18.34108779337638,21.214193860033173,2.3237037965161784,2.34470772055766,0.0823333387443072,0.0823838757047925,moderate
72.10882000000001,0.7140754166666666,5.050696166666666,3.5902121,1.2610910000000002,1.869888,1.935447,1.1318693333333332,-0.2691950126058859,-0.6821142890428941,-0.3017523915795125,0.1537043582927076,-0.6252330272618618,-0.5767034748766166,-0.2989146918551313,-1.403896579617842,0.359858249029938,0.3889355961268976,-1.0689468845557395,-0.9118301206839056,-0.1317328575552889,-0.153288330140521,-1.1699896256759768,0.0160101411279893,169.28940444832676,2.199561631638332,21.64189814683902,26.122943182426997,2.4291837785118173,2.458323536727165,0.0986285929916796,1.0112134491748992,moderate
43.25579333333333,1.3955545033333332,1.967668,7.865879866666666,1.2495073333333333,1.8606,1.746008333333333,1.5741113333333332,0.1257893181746558,-0.6456678041963408,-0.0619613232739751,0.1039987423394938,-0.1574255903765858,-0.1372781223340989,0.4952614743912665,-1.006024159504302,-0.0296945435418405,0.3998971115929755,-1.4843565531218847,-1.5107148391572225,-0.6816488168572419,-0.6622010726959999,-1.6219889182382528,-0.4874038620842298,185.79265924825745,2.220349948825119,29.821639723735576,37.58041573972948,3.467007604189032,3.5206507217390373,0.0705583552970847,0.1072801571211034,moderate
30.86273,1.5555224733333333,3.568882266666667,9.930244333333333,1.4357823333333335,2.0279146666666663,1.7876629999999996,1.6073946666666667,0.0095801425836452,-0.5791927528431021,-0.106108284413571,0.1508114571239094,0.0292557010481866,0.0290077022203863,0.5749419049356775,0.3633671376075327,-0.4652422615784584,0.4527584466184131,-1.0401421098544752,-1.2099864834515062,-0.6575860176805159,-0.6387711468540034,-1.2771612342089511,-1.4343522512662314,187.5246556937888,2.232046427293547,31.39882705210013,36.0333993327035,4.232979590844916,4.296059428526292,0.1035605605269473,0.0895647074893214,moderate
66.60653333333335,0.5648267366666666,1.4206100666666666,0.5161111666666665,1.5072936666666663,2.1083093333333327,1.8942766666666664,1.395443,-0.4261683554676411,-0.5562201277108906,-0.06769276445733,0.2608626893471423,0.2134052247375624,0.1976846250498924,0.5582861506317269,-1.0725761937788318,-0.0025955633689878,0.4675303999201934,-1.0786905455298388,-0.8007176703116716,-0.9864714368661728,-0.989245839406128,-1.26273946574147,-0.4604665846988927,182.40701297452864,2.027772268938944,20.22553203455378,22.870475970316637,4.583543874145193,4.651897329023806,0.249262164955863,0.4477465455080376,moderate
77.27670666666667,0.7835535299999999,3.6912789,5.1860642666666665,1.025665,1.6332023333333332,2.4627996666666667,0.6675576666666668,-0.1233050558487538,-0.7281719781329623,-0.1730261928405159,0.0182669645309033,0.1833622418255327,0.1737815226488119,-0.4677637310958806,1.4961065659141812,-0.0992196678010035,0.3423553229264855,-1.2145181655795263,-0.8131674925769685,-1.2904174836677236,-1.3111148708886775,-1.0735812641169975,0.5246100308372421,169.99621067002596,2.2031891737469045,20.953806626678823,23.80185122054096,3.812926067426503,3.864409225487729,0.2044976954835492,0.8056944580756413,moderate
65.31443666666667,1.1249335566666665,1.275893666666666,9.051060666666666,1.195068,1.7995166666666669,2.3570459999999995,1.331006666666667,-0.2919671075005537,-0.4203227613828806,-0.1379473362905832,-0.1075354700855023,-0.5102064897629196,-0.4778300393792985,-0.570804028362137,-0.382338700991613,-0.1428684477233845,0.4985538036354775,-1.5629348336951752,-1.2007779107022434,-1.1286115580365674,-1.1847542498421877,-1.260399539814122,-0.9229778454712214,191.71540451410263,2.098429868512088,24.663200895984996,29.375531955071,2.8339794341915634,2.8506220105699813,0.2953327548222563,0.4341430865751046,moderate
0.3829500000000002,1.885327703333333,-4.722380333333334,15.240732133333337,1.3986869999999998,1.9862100000000005,2.175039,0.828986,0.0577852210578839,-0.7649020927531023,0.1892195725209592,-0.3712916500937235,-0.5454147093853359,-0.4933873225845845,-0.8123976846628158,-0.3090635365619478,-0.1106859302409861,0.8010062992371525,-1.5074376034988155,-1.2428608817560185,-0.2318463797383652,-0.2421053686405723,-1.0569225388641008,-1.30998052824981,193.10036561220195,2.1360794894953083,37.16745264692823,34.116850721604294,2.813615812461153,2.862283307537655,0.1249156718051894,0.1928996637414692,moderate
41.86835000000001,0.86846686,-2.6330390999999995,12.646933033333337,1.4298076666666666,2.0305546666666667,2.145682333333333,0.8374996666666669,-0.3549902880382665,-0.4170392358701515,0.049368162079748,0.1343288026718049,0.0815507052656709,0.0748783763884914,-0.4165998534193381,-0.6718341452045238,-0.1769938356443501,0.3936738617622635,-0.4654323185906763,-0.7985819378580237,-0.622119720243342,-0.6078610311677064,-1.6429380327542558,-1.0058012307678736,179.93420366531132,2.3535987282137265,23.547941991756872,26.193633601527143,4.037882396951806,4.109781237301219,0.1637369128918912,0.1819105216661892,moderate
63.06542666666667,0.6197228766666667,-0.0551404999999999,7.603237200000001,1.0100676666666668,1.6173776666666668,2.4080236666666663,0.0910843333333335,-0.2677729469185237,-0.5768553229062902,0.1960159727580828,0.1935472621931233,0.1479700729360903,0.1293613990022881,-0.6980865276794693,-0.9110680530921638,0.1888800948213465,0.3143352562525661,-1.233509961135507,-1.0881539794192767,-1.031832734428664,-1.037180588048774,-1.2816828930799815,-1.0426751804110084,183.7175077304836,2.1697426100606383,19.35284136721581,23.727103039410768,4.1463788971402575,4.2081050902160495,0.3016790229967546,1.505408001536968,moderate
67.18050333333332,0.6930567766666667,-1.8917327,3.595904933333333,1.3291973333333331,1.9273466666666663,2.148549333333333,-1.618254,0.0109971833516064,-0.4696266292388509,0.2407609238070075,0.4791985463385625,-0.4410675908535753,-0.419436060454823,0.9466869910287086,-0.594974327895214,-0.2203023343850407,-0.1220979300453883,-0.9883012298184796,-0.5106279739978388,-1.1313533819641723,-1.1858571177479804,-1.0032938735983197,-1.056234175709874,172.40428885262472,2.1230213849854627,18.453387895241725,21.912544031640284,2.8769255675454795,2.9032478139697195,0.0454571255922829,0.2316108224174112,moderate
76.27189333333332,0.1835564433333333,-2.590714,2.307974933333333,1.6773383333333334,2.268182,2.1130626666666665,-1.5841913333333333,-0.2238350210042208,-0.4920776210126623,0.0254756334348425,0.8238479976674707,-0.3433896866081501,-0.309641376103646,-0.0326535753701486,-0.4197798355360762,0.2131948725750718,0.2492788610937859,0.0578621187488352,0.9345549384392192,-0.1538100224783871,-0.1447711002383132,-0.5865218704764406,-1.6496961616491097,184.1583293241811,1.8794324274140508,13.628801713775845,16.280066463723973,3.0997118285787995,3.138701687942907,0.0685136732164775,0.1706417177725603,moderate
